canonical_id,name,team,status,opta_id,whoscored_id,fotmob_id
new_2026_339,Maximilian Mittelstädt,Stuttgart,new_linked_partial,204335.0,261020.0,
new_2026_160,Maximilian Rohr,SV 07 Elversberg,new_linked_partial,,419916.0,1077911.0
new_2026_314,Mertcan Ayhan,FC Schalke 04,new_linked_partial,,560433.0,1755657.0
new_2026_56,Michael Olise,Bayern Munich,new_linked_partial,443661.0,371281.0,
new_2026_107,Moritz Nicolas,Borussia Mönchengladbach,new_linked_partial,215651.0,,784146.0
new_2026_311,Moussa Sylla,FC Schalke 04,new_linked_partial,,344041.0,860056.0
new_2026_271,Nahuel Noll,SC Paderborn 07,new_linked_partial,,416165.0,1257826.0
new_2026_11,Nathanaël Mbuku,FC Augsburg,new_linked_partial,476892.0,,1049799.0
new_2026_57,Nathaniel Brown,Bayern Munich,new_linked_partial,515352.0,445354.0,
new_2026_232,Natnael Abraha,TSG 1899 Hoffenheim,new_linked_partial,627549.0,,1899713.0
new_2026_162,Nicolas Kristof,SV 07 Elversberg,new_linked_partial,,446532.0,1285926.0
new_2026_305,Nikola Katic,FC Schalke 04,new_linked_partial,,363666.0,725655.0
